user_id,1,19,26,30,32,43,47,136,137,138,139,164,199,202,205,226,256,317,339,387,408,433,457,467,477,486,523,552,572,578,584,770,779,790,801,813,908,934,962,1004,1023,1047,1192,1210,1313,1379,1535,1571,1575,1606,1689,1690,1943,1979,1982,1984,1989,2001,2025,2047,2164,2175,2210,2211,2216,2235,2236,2251,2418,2550,2563,2593,2594,2596,2759,2890,2904,2952,2953,2966,3087,3167,3297,3466,3473,3474,3475,3782,3783,3784,3785,3901,3929,4081,4099,4155,4182,4280,4282,4398,4447,4461,4475,4725,4772,4898,4966,5081,5084,5114,5177,5196,5204,5205,5244,5341,5365,5593,5630,5680,5681,5682,5875,6007,6114,6151,6347,6372,6421,6505,6547,6573,6594,6624,6637,6675,6746,6769,6772,6793,6880,6884,6951,6954,7059,7338,7465,7528,7592,7662,7674,7724,7785,8074,8100,8142,8171,8187,8246,8408,8425,8460,8514,8516,8525,8526,8841,8876,8985,9041,9056,9136,9213,9252,9253,9465,9471,9515,9724,9756,9760,9834,9919,9963,9989,10049,10067,10075,10080,10083,10087,10092,10122,10163,10357,10408,10417,10460,10470,10490,10516,10568,10589,10620,10624,10647,10681,10687,10688,10702,10721,10790,10793,10794,10863,10918,11061,11111,11266,11285,11371,11577,11597,11633,11701,11737,11739,11741,11757,11759,11771,11843,11887,11981,12029,12053,12117,12189,12355,12413,12445,12477,12531,12565,12859,13125,13263,13271,13331,13411,13429,13469,13585,13601,13629,13667,13759,13807,13939,13969,13971,14075,14189,14317,14345,14353,14373,14407,14467,14513,14741,14807,14813,14833,14837,15037,15039,15117,15315,15583,15613,15687,15689,15809,15879,15959,16001,16009,16011,16067,16417,16444,16498,16524,16592,16668,16762,16782,16894,16916,16918,16934,17074,17121,17247,17259,17265,17269,17549,17641,17895,17901,18055,18115,18119,18139,18153,18247,18295,18397,18411,18441,18507,18671,18679,18753,18831,18897,19021,19117,19211,19221,19285,19315,19363,19367,19369,19429,19669,19775,19815,19855,19953,20021,20045,20159,20423,20507,20541,20785,20853,20855,20889,20903,20939,21273,21327,21405,21431,21469,21471,21591,21603,21607,21647,21667,21843,21855,21863,22101,22135,22145,22147,22297,22319,22535,22729,22763,22789,23079,23251,23281,23283,23285,23385,24695,25159,25519,27821,27957,28025,28631
85,9,9,7,8,7,8,6,8,8,8,8,8,8,8,7,5,8,1,6,9,4,7,10,9,8,8,8,7,8,8,8,7,6,7,8,7,6,6,9,7,9,5,6,9,7,7,7,8,7,8,9,9,7,6,2,5,2,7,7,5,9,8,3,3,6,7,8,9,7,1,8,6,8,9,7,8,7,8,3,9,7,1,10,7,1,4,5,7,8,8,5,8,2,7,5,7,5,7,8,3,6,5,2,8,8,6,1,8,6,9,7,7,7,7,7,9,7,7,8,8,4,7,2,8,9,6,5,8,7,6,8,6,8,1,8,6,8,3,7,7,7,5,3,6,4,7,9,3,4,5,8,8,8,5,8,6,1,2,5,6,7,5,7,5,6,2,5,5,5,5,1,5,1,7,9,7,3,4,7,6,8,9,6,6,7,8,7,4,6,7,8,7,6,6,8,8,1,5,5,6,5,8,5,7,8,5,7,4,2,6,8,5,7,4,8,9,7,7,5,5,4,8,8,5,5,5,5,8,7,6,8,7,8,7,8,8,6,7,9,8,7,6,8,4,6,10,5,7,8,5,1,5,8,9,7,6,8,6,4,6,5,8,5,5,8,7,7,7,6,7,8,9,8,7,5,7,6,7,8,6,5,7,8,7,6,8,7,8,6,8,6,6,7,8,6,6,7,8,7,5,8,5,9,7,3,4,7,7,7,3,5,4,5,7,6,5,5,4,7,6,5,5,5,5,5,6,1,7,4,6,7,7,1,2,8,5,7,3,4,8,7,5,5,1,4,8,7,6,3,5,4,2,5,5,5,6,7,7,6,6,5,3,6,2,7,5,6,6,6,7,9,8,7,6,6,8,6,8,8,4,7,7,7,5,7,4,7,7,8,5,6,5
